FL_DATE,ORIGIN,DEST,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY,AIR_TIME,DISTANCE
20161201,ORD,MSP,1136,-3,1259,-11,59,334
20161201,ATL,PHL,1524,-1,1722,-11,85,666
20161201,PHL,ATL,2001,106,2215,91,105,666
20161201,SAN,ATL,0757,-3,1450,-17,208,1892
20161201,ATL,MKE,1637,0,1729,-15,92,669
20161201,MKE,ATL,1821,-4,2127,-8,102,669
20161201,MSP,HNL,1133,-2,1541,-43,468,3972
20161201,ATL,SDF,1639,4,1758,2,53,321
20161201,SDF,ATL,1844,8,2004,-11,58,321
20161201,ATL,MLB,0921,-3,1049,0,71,442
20161201,MLB,ATL,1133,4,1308,3,69,442
20161201,ATL,MYR,2137,-4,2248,-8,47,317
20161201,LAX,MSP,1520,10,2036,-7,180,1535
20161201,DCA,MSP,1458,-1,1635,-14,138,931
20161201,ATL,CHS,0805,-5,0910,-11,44,259
20161201,CHS,ATL,0959,-6,1109,-14,46,259
20161201,BDL,ATL,1821,-4,2055,-16,136,859
20161201,ATL,IAH,1524,14,1641,12,110,689
20161201,IAH,ATL,1730,20,2017,5,84,689
20161201,TLH,ATL,0541,-4,0638,-10,43,223
20161201,SLC,PDX,2216,-4,2315,-16,94,630
20161201,ATL,IAH,1206,-4,1315,-11,110,689
20161201,ATL,BNA,1359,-1,1359,-4,40,214
20161201,BNA,ATL,1452,7,1647,-10,38,214
20161201,SLC,SEA,0825,0,0944,-4,102,689
20161201,ATL,SRQ,1024,-2,1150,-5,67,444
20161201,SRQ,ATL,1232,-4,1413,-7,71,444
20161201,AVP,ATL,0555,0,0821,4,125,714
20161201,ATL,SFO,1119,-1,1326,-14,281,2139
20161201,SFO,ATL,1510,5,2223,-15,235,2139
20161201,ATL,MCO,1000,5,1120,-9,61,404
20161201,MCO,ATL,1222,-3,1341,-21,61,404
20161201,MSP,STL,1730,0,1852,-14,66,448
20161201,STL,MSP,1940,-6,2106,-12,73,448
20161201,SLC,LAS,1126,7,1200,8,55,368
20161201,ATL,SJC,1904,-1,2104,-20,282,2116
20161201,SJC,ATL,2217,-3,0535,-8,242,2116
20161201,ATL,FSD,1953,-3,2127,-17,136,954
20161201,DTW,MSN,1528,-5,1538,-17,53,311
20161201,MSN,DTW,1627,-3,1839,-16,52,311
20161201,MSP,SAN,0915,3,1101,-12,205,1532
20161201,SAN,MSP,1234,4,1749,-23,179,1532
20161201,BWI,DTW,1305,-7,1438,-11,76,409
20161201,IAD,DTW,0556,-4,0723,-12,71,383
20161201,ATL,BDL,1411,-4,1618,-14,101,859
20161201,BDL,ATL,1707,-8,1947,-14,139,859
20161201,MCO,BOS,1854,3,2123,-24,131,1121
20161201,ATL,SAN,0816,0,1001,-2,258,1892
20161201,SAN,ATL,1101,1,1751,-21,203,1892
20161201,ATL,ORD,0852,-3,0949,-7,91,606
20161201,DCA,ATL,1930,0,2129,-2,94,547
20161201,ATL,CMH,1637,9,1802,0,63,447
20161201,CMH,ATL,1843,-2,2015,-14,74,447
20161201,ATL,BDL,0954,-2,1204,-9,101,859
20161201,BDL,ATL,1250,-3,1536,-3,143,859
20161201,IAD,ATL,0658,-2,0848,-8,91,534
20161201,SEA,LAS,1135,-5,1354,-25,110,867
20161201,DTW,BOS,1735,0,1921,-9,82,632
20161201,ATL,LAS,1338,-2,1454,-23,237,1747
20161201,LGA,FLL,1937,-3,2231,-31,151,1076
20161201,DTW,TPA,1004,-1,1241,-2,137,983
20161201,TPA,DTW,1357,-3,1620,-15,126,983
20161201,ATL,ORD,1235,-2,1325,-15,88,606
20161201,BHM,ATL,0857,57,1042,35,29,134
20161201,DTW,LAX,0845,-1,1057,-4,274,1979
20161201,DTW,RDU,2033,-2,2206,-12,70,501
20161201,ATL,CMH,1314,-1,1432,-10,61,447
20161201,CMH,ATL,1537,0,1706,-15,72,447
20161201,ATL,BNA,2319,-12,2317,-20,38,214
20161201,ATL,DFW,0958,-4,1125,-8,112,731
20161201,DFW,ATL,1216,1,1505,-24,92,731
20161201,ATL,DFW,2227,-3,2348,-9,118,731
20161201,MSP,TPA,1320,-4,1722,-19,168,1306
20161201,GRB,MSP,1718,0,1902,18,63,252
20161201,MSP,GRB,1535,-2,1634,-9,44,252
20161201,MCO,MSP,1420,-2,1638,-15,173,1310
20161201,MSP,MCO,0858,3,1302,-15,163,1310
20161201,DTW,ATL,1018,-2,1206,-19,91,594
20161201,DEN,MSP,0647,42,0945,26,91,680
20161201,GRB,MSP,0622,-3,0723,-13,44,252
20161201,CHS,ATL,0722,-3,0830,-16,47,259
20161201,LAX,HNL,1026,1,1357,-30,300,2556
20161201,MSP,LAX,0658,-2,0917,7,205,1535
20161201,MSN,ATL,1104,-6,1401,-18,101,707
20161201,DTW,DCA,2025,-5,2152,-13,65,405
20161201,DTW,BOS,1553,-2,1752,-1,79,632
20161201,BOS,DTW,1437,1,1652,-1,108,632
20161201,IAH,DTW,0719,-1,1057,-11,134,1075
20161201,IND,MSP,1324,-6,1359,-22,81,503
20161201,ATL,FLL,1415,9,1613,13,93,581
20161201,FLL,ATL,1659,4,1840,-12,82,581
20161201,CVG,ATL,1154,6,1318,-6,69,373
20161201,DTW,MCO,0711,-4,0945,-16,131,957
20161201,MCO,DTW,1104,-6,1333,-15,123,957
20161201,ATL,BWI,0723,-2,0906,-8,74,577
20161201,BWI,ATL,1006,-3,1211,4,92,577
20161201,ATL,ECP,0957,-4,1001,-4,46,240
20161201,STT,SJU,1605,-10,1636,-20,20,68
20161201,DTW,BOS,1008,-3,1143,-11,78,632
20161201,BOS,MCO,1902,-8,2230,3,176,1121
20161201,JFK,BUF,1127,2,1258,11,65,301
20161201,AUS,MCO,1643,-4,1959,-10,115,994
20161201,MCO,AUS,1141,-9,1326,-12,150,994
20161201,BUF,FLL,0734,4,1103,22,174,1166
20161201,FLL,BUF,1452,-3,1731,-22,140,1166
20161201,BOS,EWR,1658,78,1847,91,52,200
20161201,EWR,BOS,1927,95,2037,87,41,200
20161201,LAS,SFO,1534,-11,1704,-20,69,414
20161201,BUF,JFK,1624,-11,1741,-21,55,301
20161201,JFK,BUF,0842,3,1015,6,62,301
20161201,JAX,FLL,1200,-9,1317,-9,56,319
20161201,FLL,JAX,2118,19,2231,15,50,319
20161201,BOS,EWR,2010,70,2144,72,51,200
20161201,EWR,BOS,2212,62,2311,55,40,200
20161201,LAS,SFO,1949,-10,2113,-26,64,414
20161201,BUF,JFK,1817,-12,1929,-29,54,301
20161201,JFK,BUF,0613,-7,0731,-13,61,301
20161201,BOS,RDU,1630,-4,1839,-4,105,612
20161201,RDU,BOS,0658,-2,0827,-22,74,612
20161201,PWM,JFK,0541,-4,0707,3,59,273
20161201,JFK,BOS,0728,-1,0819,-20,35,187
20161201,MCO,BOS,1941,-9,2208,-30,130,1121
20161201,JFK,FLL,1936,6,2329,44,161,1069
20161201,LAS,JFK,1056,6,1837,-14,259,2248
20161201,LAS,LAX,0627,-4,0741,-4,41,236
20161201,MIA,ATL,1854,-6,2048,-19,83,594
20161201,DEN,MSP,1335,-5,1620,-21,90,680
20161201,MSP,DEN,1750,-3,1904,-11,97,680
20161201,SLC,MSP,1513,-2,1850,-5,133,991
20161201,SLC,ATL,1114,4,1701,10,185,1590
20161201,ATL,SLC,1918,8,2122,-7,220,1590
20161201,SEA,ATL,1015,0,1810,2,250,2182
20161201,BWI,DTW,1943,-2,2115,-5,75,409
20161201,DTW,BWI,1957,2,2125,-7,61,409
20161201,ATL,MSP,1049,-1,1222,-6,134,907
20161201,MIA,ATL,1627,-2,1812,-23,84,594
20161201,ATL,MIA,1900,0,2053,-3,91,594
20161201,MCO,ATL,1620,-5,1735,-28,61,404
20161201,ATL,MSY,1756,1,1844,11,71,425
20161201,DFW,ATL,1712,-3,2006,-20,89,731
20161201,ATL,DFW,1904,-6,2036,-4,124,731
20161201,MSY,ATL,1928,13,2142,2,54,425
20161201,ANC,SEA,0556,-4,1043,4,173,1448
20161201,LAS,SEA,1504,-2,1751,-6,151,867
20161201,SEA,DTW,0932,-3,1639,-16,224,1927
20161201,DTW,SEA,0826,0,1030,-9,260,1927
20161201,LAX,JFK,0828,-2,1629,-30,273,2475
20161201,JFK,LAX,1814,-1,2126,-29,343,2475
20161201,ATL,JFK,1615,37,1808,9,92,760
20161201,JFK,ATL,1547,17,1828,10,121,760
20161201,LAX,JFK,1138,3,1948,-12,278,2475
20161201,JFK,SLC,1607,7,1940,7,292,1990
20161201,FLL,JFK,1225,25,1445,-9,123,1069
20161201,TPA,JFK,1505,-5,1730,-26,124,1005
20161201,SAN,SLC,1645,0,1932,-9,85,626
20161201,SLC,SAN,1649,-6,1735,-18,93,626
20161201,DTW,MSP,0825,3,0912,-13,84,528
20161201,MSP,DTW,1540,0,1807,-13,70,528
20161201,IAH,ATL,1844,9,2132,-6,85,689
20161201,SFO,ATL,1331,11,2047,-14,232,2139
20161201,LAX,ATL,0905,5,1602,-9,210,1946
20161201,ATL,LAX,1904,0,2101,-14,263,1946
20161201,MCO,ATL,1527,7,1649,-9,61,404
20161201,MSY,ATL,1615,0,1846,-3,60,425
20161201,ATL,LAX,1755,-1,1959,-11,272,1946
20161201,MSY,ATL,1212,-3,1428,-15,56,425
20161201,DFW,ATL,1846,11,2138,-6,87,731
20161201,MSP,DTW,1343,-2,1616,-9,72,528
20161201,DTW,MSP,1534,-1,1623,-17,87,528
20161201,DTW,ATL,1202,-3,1428,15,97,594
20161201,ATL,DTW,1233,-2,1418,-20,87,594
20161201,DEN,DTW,1137,-3,1609,-15,132,1123
20161201,LAX,ATL,1241,11,1957,12,217,1946
20161201,ATL,BOS,0732,2,1008,9,126,946
20161201,BOS,ATL,1600,0,1855,-5,148,946
20161201,SAN,SLC,1403,53,1644,39,80,626
20161201,IAH,ATL,1408,2,1645,-22,83,689
20161201,ATL,IAH,1639,8,1802,7,108,689
20161201,ATL,LAX,0723,-2,0919,-11,265,1946
20161201,BHM,ATL,1432,-3,1628,-13,32,134
20161201,ATL,BHM,1710,-2,1653,-15,25,134
20161201,MSP,LGA,1344,-1,1707,-18,124,1020
20161201,LGA,MSP,0607,-3,0813,-1,156,1020
20161201,SEA,LAX,0928,-2,1221,-4,119,954
20161201,SAN,DTW,0709,-6,1407,-28,217,1956
20161201,RSW,DTW,1344,-11,1632,-17,145,1084
20161201,BNA,DTW,1639,-2,1921,-4,75,456
20161201,ATL,DCA,1109,-1,1239,-13,70,547
20161201,DCA,ATL,1509,24,1704,21,90,547
20161201,LAX,LAS,1904,-1,2012,-9,44,236
20161201,DTW,BOS,1204,-4,1339,-22,78,632
20161201,BOS,DTW,0902,-3,1114,-14,107,632
20161201,DEN,MSP,1115,-5,1405,-14,93,680
20161201,PHX,MSP,1439,-6,1831,-26,151,1276
20161201,SNA,MSP,0817,2,1331,-19,179,1522
20161201,DFW,ATL,1512,7,1808,-1,90,731
20161201,ATL,DFW,1615,-5,1751,-1,126,731
20161201,MCO,LAX,0723,-2,0945,-20,299,2218
20161201,LAX,MCO,2236,21,0548,-4,235,2218
20161201,DTW,BOS,1955,-1,2126,-22,74,632
20161201,BOS,DTW,0645,-5,0851,-22,105,632
20161201,SLC,PHL,1132,8,1756,19,209,1927
20161201,PHL,SLC,1809,-5,2109,-21,267,1927
20161201,MIA,MCO,1952,6,2044,-5,32,192
20161201,LAS,SEA,0741,-4,1024,-9,143,867
20161201,MSP,ATL,1303,3,1615,-19,116,907
20161201,ATL,MSP,0847,2,1029,5,128,907
20161201,DTW,GRR,1359,-6,1435,-22,24,120
20161201,GRR,DTW,1533,-7,1622,-12,30,120
20161201,ATL,IAD,0721,-4,0853,-14,69,534
20161201,MCO,MSP,0659,-6,0921,-15,180,1310
20161201,ATL,EWR,1715,45,1932,50,112,746
20161201,JFK,ATL,1925,0,2209,-1,118,760
20161201,JFK,TPA,1937,-3,2334,38,154,1005
20161201,LAX,SMF,1707,7,1844,13,66,373
20161201,CVG,SLC,0831,1,1019,-9,211,1450
20161201,MCO,CVG,1258,-2,1456,-15,102,757
20161201,MEM,DTW,0626,2,0911,-5,89,610
20161201,MEM,DTW,1141,-4,1429,-16,93,610
20161201,DTW,RSW,2009,1,2259,-5,147,1084
20161201,CLT,SLC,0742,2,1010,-10,242,1727
20161201,SEA,ANC,2056,-3,2346,-4,198,1448
20161201,SFO,ATL,0600,0,1315,-10,238,2139
20161201,SLC,SNA,1126,3,1234,9,83,588
20161201,ATL,ABE,2111,-6,2259,-18,92,692
20161201,LGA,RDU,1824,-6,2006,-23,71,431
20161201,PHX,MSP,1644,-6,2034,-21,150,1276
20161201,MSP,RSW,0705,0,1125,-7,185,1416
20161201,RSW,MSP,1239,-6,1506,-16,188,1416
20161201,ATL,GSP,1257,-3,1349,-4,31,153
20161201,GSP,ATL,1437,3,1553,8,35,153
20161201,MSP,MCO,1329,-1,1734,-8,164,1310
20161201,LAX,TPA,1126,6,1842,-10,235,2158
20161201,SFO,JFK,1256,-4,2049,-37,274,2586
20161201,MSP,BIL,2014,0,2124,-6,101,748
20161201,MSP,DCA,1513,-7,1820,-26,112,931
20161201,BOS,SLC,1739,-1,2103,-25,289,2105
20161201,MSP,TPA,1742,-2,2136,-24,164,1306
20161201,ATL,GRR,1859,-3,2040,-20,87,640
20161201,SLC,LAX,2031,19,2134,14,85,590
20161201,SJU,JFK,1407,-8,1657,-25,208,1598
20161201,MCO,SLC,0720,-5,1002,-19,256,1931
20161201,ATL,MIA,0942,-3,1132,-11,87,594
20161201,MIA,ATL,1221,-4,1409,-18,84,594
20161201,ATL,PIT,1757,12,1930,-1,69,526
20161201,PIT,ATL,2000,-11,2152,-11,82,526
20161201,STT,ATL,1540,-7,1824,-31,207,1599
20161201,BOS,DTW,1851,-5,2115,-9,107,632
20161201,BDL,ATL,0732,17,1011,15,141,859
20161201,ATL,GSP,1912,0,2003,-9,33,153
20161201,LAX,MSP,1254,-6,1832,-9,183,1535
20161201,ATL,DTW,1339,-1,1523,-16,83,594
20161201,ATL,MIA,0734,9,0919,4,86,594
20161201,MIA,ATL,1020,10,1207,-2,81,594
20161201,CID,ATL,0541,-4,0830,-30,88,694
20161201,LAS,SLC,1116,-4,1325,-20,54,368
20161201,ATL,PNS,2109,-2,2118,-14,48,271
20161201,ATL,GSO,1929,-2,2040,-11,48,306
20161201,DTW,PVD,1427,12,1606,5,77,615
20161201,PVD,DTW,1647,-3,1849,-13,100,615
20161201,SJU,ATL,1358,-1,1634,-25,199,1547
20161201,ATL,SJU,0852,22,1309,6,182,1547
20161201,DTW,ATL,1358,13,1551,-1,92,594
20161201,SJU,JFK,0745,-5,1027,-18,201,1598
20161201,CVG,ATL,0907,0,1031,-9,67,373
20161201,MCO,JFK,1140,-2,1350,-25,111,944
20161201,OMA,MSP,0635,-5,0744,-12,48,282
20161201,SJU,JFK,1710,-10,2001,-26,212,1598
20161201,LAX,DTW,1201,5,1905,-20,224,1979
20161201,MSP,TPA,0945,35,1338,13,161,1306
20161201,TPA,MSP,1424,9,1633,-11,172,1306
20161201,ATL,CHS,1638,-2,1744,-14,44,259
20161201,CHS,ATL,1837,-3,2000,-11,48,259
20161201,ATL,HSV,1020,-7,1009,-9,30,151
20161201,HSV,ATL,1056,-4,1243,-22,30,151
20161201,LIT,ATL,0820,70,1114,90,59,453
20161201,SEA,LAS,0738,-7,0957,-25,115,867
20161201,MSP,ATL,1623,-2,1959,-2,119,907
20161201,SEA,SLC,1124,4,1415,-11,97,689
20161201,ORD,ATL,1419,-1,1706,-24,88,606
20161201,SJU,JFK,2028,-12,2319,-18,208,1598
20161201,MCI,MSP,1728,-7,1852,-10,63,393
20161201,MSP,MCI,1514,-6,1636,-14,63,393
20161201,MSP,PHL,1942,-3,2304,-22,120,980
20161201,MIA,ATL,1525,-7,1715,-20,84,594
20161201,MSP,PHX,0914,-6,1123,-32,174,1276
20161201,PHX,MSP,1245,-5,1634,-22,153,1276
20161201,CLE,ATL,0600,0,0748,-8,91,554
20161201,ATL,MSP,2104,-1,2226,-24,124,907
20161201,DTW,ATL,0842,2,1046,-3,97,594
20161201,DTW,SLC,0829,9,1018,-12,205,1481
20161201,LAX,ATL,0749,4,1442,-14,213,1946
20161201,ATL,LAX,1520,19,1715,5,264,1946
20161201,MCO,JFK,1502,10,1718,-12,114,944
20161201,DTW,SFO,1539,-1,1801,3,272,2079
20161201,ATL,DCA,2105,0,2231,-21,68,547
20161201,ATL,ORD,1345,0,1437,-14,91,606
20161201,ORD,ATL,1525,-5,1815,-16,91,606
20161201,ATL,BHM,0916,-4,0903,-10,32,134
20161201,BHM,ATL,0946,-7,1144,-8,32,134
20161201,MCO,DTW,1836,-6,2104,-19,124,957
20161201,AUS,JFK,1431,31,1843,-1,176,1521
20161201,MCO,MSP,1829,-11,2047,-26,177,1310
20161201,ATL,IAD,2214,-6,2349,-17,70,534
20161201,TPA,LGA,1231,16,1506,7,125,1010
20161201,LAS,DTW,0958,3,1645,-13,208,1749
20161201,ATL,SDF,1922,0,2038,-5,54,321
20161201,DTW,DCA,0718,-7,0841,-16,61,405
20161201,ATL,BHM,1522,-3,1513,-3,30,134
20161201,BHM,ATL,1600,0,1752,-13,32,134
20161201,ATL,ORD,1514,4,1610,-7,91,606
20161201,ORD,ATL,1242,-3,1546,-4,88,606
20161201,DTW,MCO,1451,-2,1719,-16,130,957
20161201,SEA,SLC,1307,-4,1551,-24,88,689
20161201,DTW,TPA,0022,229,0248,209,127,983
20161201,SLC,PHX,0835,7,1031,17,74,507
20161201,JFK,LAS,1523,-7,1807,-27,315,2248
20161201,FLL,JFK,1500,0,1731,-25,129,1069
20161201,TPA,JFK,1913,13,2137,-8,121,1005
20161201,TPA,JFK,1148,-2,1406,-29,117,1005
20161201,MCO,ATL,0813,-7,0937,-18,60,404
20161201,MIA,JFK,1558,23,1824,-15,126,1089
20161201,SLC,LAS,1408,-2,1424,-18,56,368
20161201,HNL,LAX,1159,-1,1957,17,317,2556
20161201,SFO,JFK,0827,-3,1630,-29,277,2586
20161201,JFK,SFO,1540,-5,1909,-25,347,2586
20161201,ATL,JFK,1209,-3,1446,16,93,760
20161201,DTW,JFK,1954,-1,2134,-11,72,509
20161201,JFK,LAX,0946,16,1310,0,339,2475
20161201,JFK,LAX,1140,-5,1455,-20,355,2475
20161201,JFK,SFO,0657,-3,1016,-29,354,2586
20161201,JFK,SFO,1654,-5,2019,-23,356,2586
20161201,MSP,DTW,0629,-1,0903,-12,74,528
20161201,JFK,ATL,1126,1,1413,14,123,760
20161201,JFK,MSP,0706,-9,0917,-18,153,1029
20161201,JFK,SFO,1130,0,1447,-21,360,2586
20161201,GSO,ATL,0530,0,0639,-8,55,306
20161201,JFK,SEA,0814,-1,1133,-7,326,2422
20161201,JFK,SFO,0918,-7,1307,-3,367,2586
20161201,LGA,TPA,2011,46,2320,42,157,1010
20161201,JFK,MSP,1604,-6,1821,-13,159,1029
20161201,JFK,PHX,0809,4,1217,27,316,2153
20161201,JFK,BOS,0644,-16,0744,-38,35,187
20161201,DTW,LGA,1950,-5,2149,4,68,502
20161201,JFK,LAX,0815,0,1136,-19,349,2475
20161201,SLC,JFK,1100,-5,1706,-24,219,1990
20161201,DEN,JFK,1201,-4,1725,-20,183,1626
20161201,JFK,LAX,1534,-6,1855,-30,346,2475
20161201,JFK,LAX,1653,-2,2003,-27,343,2475
20161201,JFK,SJU,1924,-6,0033,-1,190,1598
20161201,JFK,SEA,1416,41,1659,5,321,2422
20161201,JFK,SAT,1814,-1,2138,0,230,1587
20161201,MIA,LGA,1318,-7,1628,3,133,1096
20161201,JFK,MSY,0800,-5,1027,-16,187,1182
20161201,JFK,LAX,1425,30,1737,12,343,2475
20161201,JFK,SFO,0808,-7,1156,-4,361,2586
20161201,MSP,SFO,1525,-1,1717,-23,212,1589
20161201,ATL,IAD,0957,6,1123,-6,68,534
20161201,IAD,ATL,1208,-1,1357,-9,91,534
20161201,JFK,MCO,1101,-9,1409,7,157,944
20161201,JFK,STT,0837,-3,1329,-22,193,1623
20161201,SLC,JFK,0911,15,1535,12,223,1990
20161201,LAS,SLC,0727,-8,1011,9,56,368
20161201,ATL,JFK,1756,-3,2001,-29,100,760
20161201,MKE,MSP,0633,3,0734,-17,49,297
20161201,JFK,LAX,0658,-2,1047,2,351,2475
20161201,MSP,BOS,0958,-4,1331,-19,132,1124
20161201,BOS,JFK,1655,-5,1820,-20,46,187
20161201,JFK,ATL,1726,-4,1958,-10,121,760
20161201,BWI,MSP,1921,-4,2049,-26,136,936
20161201,JFK,LAX,2101,11,0020,-8,335,2475
20161201,JFK,ATL,0612,7,0845,2,130,760
20161201,JFK,LAS,1938,-2,2236,-10,309,2248
20161201,JFK,SFO,1923,-2,2306,-12,349,2586
20161201,JFK,BOS,2055,-5,2212,-8,39,187
20161201,ATL,SRQ,1326,0,1454,-1,72,444
20161201,SRQ,ATL,1542,7,1711,-10,71,444
20161201,JFK,SLC,0649,-6,1000,-26,286,1990
20161201,JFK,LAS,1101,-4,1339,-18,317,2248
20161201,JFK,SEA,1939,-1,2320,7,320,2422
20161201,SFO,JFK,1401,-4,2211,-24,286,2586
20161201,JFK,BOS,1454,-6,1553,-26,41,187
20161201,JFK,MIA,1121,-4,1426,-6,169,1089
20161201,ATL,PDX,1919,-1,2116,-34,279,2172
20161201,PDX,ATL,2245,0,0557,-18,236,2172
20161201,ATL,EWR,2009,29,2224,29,114,746
20161201,SEA,JFK,2229,-6,0629,-23,278,2422
20161201,SJU,ATL,1506,-4,1747,-23,199,1547
20161201,ORD,ATL,0555,-5,0851,-13,91,606
20161201,ATL,LAX,0815,-2,0959,-16,251,1946
20161201,ATL,MCI,0818,-2,0924,-9,104,692
20161201,MCI,ATL,1013,-1,1258,-7,91,692
20161201,MSP,BOI,2203,-11,2347,-39,148,1142
20161201,SLC,CLT,1714,-11,2251,-25,193,1727
20161201,DTW,STL,1526,-1,1551,-18,72,440
20161201,STL,DTW,1645,-4,1914,-10,69,440
20161201,EWR,DTW,0724,-6,0927,6,94,488
20161201,PBI,LGA,1618,-7,1844,-36,126,1035
20161201,GRR,DTW,0643,-2,0750,8,27,120
20161201,ATL,GSO,1224,-1,1333,-10,45,306
20161201,GSO,ATL,1421,-6,1547,-8,55,306
20161201,DTW,MSN,1726,-4,1738,-12,53,311
20161201,MSN,DTW,1830,5,2036,-10,48,311
20161201,ATL,CLT,1212,-3,1310,-29,37,226
20161201,CLT,ATL,1413,-7,1523,-20,46,226
20161201,ATL,SJU,1809,4,2238,-4,183,1547
20161201,MSP,STL,1503,-4,1623,-14,63,448
20161201,STL,MSP,1744,12,1908,-2,67,448
20161201,ATL,MSY,2127,7,2209,10,69,425
20161201,SEA,ATL,0757,-3,1529,-20,246,2182
20161201,DTW,MKE,0826,-4,0827,-18,42,237
20161201,MKE,DTW,0918,-2,1121,-9,46,237
20161201,ATL,SJU,0938,-2,1415,0,187,1547
20161201,MSP,DCA,0713,-2,1043,-3,111,931
20161201,ATL,MIA,0829,0,1025,5,91,594
20161201,MIA,ATL,1110,0,1307,-1,86,594
20161201,LAX,ATL,1052,-8,1746,-29,208,1946
20161201,ATL,STT,1008,-2,1443,-9,193,1599
20161201,EWR,ATL,0553,-7,0823,-3,124,746
20161201,STL,ATL,1705,0,1933,-8,68,484
20161201,DTW,LGA,1545,0,1735,1,68,502
20161201,LGA,DTW,1237,2,1422,-22,87,502
20161201,CLT,MSP,1435,0,1617,-10,118,930
20161201,LAX,DTW,2229,0,0533,-23,216,1979
20161201,SEA,MSP,1134,0,1654,-6,173,1399
20161201,MSP,SEA,0900,0,1028,-25,190,1399
20161201,MSP,ATL,1940,0,2254,-21,114,907
20161201,ATL,MSP,1513,18,1642,1,126,907
20161201,PBI,DTW,1353,0,1638,-15,145,1086
20161201,SEA,ATL,1502,7,2234,-10,247,2182
20161201,MSP,SLC,1424,-1,1604,-18,143,991
20161201,DTW,LGA,0830,-3,1001,-18,71,502
20161201,DTW,LGA,2158,-2,2332,-12,71,502
20161201,RDU,DTW,0554,-6,0735,-13,82,501
20161201,MCO,LGA,1050,-5,1305,-25,115,950
20161201,LGA,MSP,1621,-4,1818,-28,153,1020
20161201,LAX,HNL,0831,-4,1208,-32,293,2556
20161201,LAX,JFK,1259,-1,2100,-27,268,2475
20161201,AUS,LAX,1234,-2,1351,-14,176,1242
20161201,LAX,AUS,0836,11,1339,19,138,1242
20161201,MSY,MSP,1602,-3,1839,-14,141,1039
20161201,ORD,DTW,1222,-3,1442,-11,53,235
20161201,DTW,PHL,0706,-4,0844,-18,77,453
20161201,EWR,ATL,0905,5,1158,26,125,746
20161201,ATL,MSP,1337,-3,1504,-14,126,907
20161201,SAN,ATL,2223,-7,0456,-30,195,1892
20161201,LAX,MSP,0825,0,1349,-16,184,1535
20161201,SLC,LAX,1510,-1,1604,-6,87,590
20161201,DCA,ATL,0655,-4,0857,-5,92,547
20161201,DTW,IND,0823,-5,0919,-20,41,231
20161201,IND,DTW,1009,-5,1112,-17,49,231
20161201,PIT,MSP,0655,-5,0812,-10,116,726
20161201,ATL,DCA,1938,8,2120,4,76,547
20161201,MSP,JFK,1449,-6,1815,-30,124,1029
20161201,AGS,ATL,1655,0,1752,-10,35,143
20161201,ATL,AGS,1518,-3,1601,-14,29,143
20161201,PHX,SLC,1930,-10,2057,-23,65,507
20161201,ATL,SRQ,2133,4,2302,2,63,444
20161201,DTW,MCI,1203,-4,1307,-10,98,629
20161201,MCI,DTW,1347,-8,1638,-9,86,629
20161201,DTW,PIT,1734,-4,1832,-7,38,201
20161201,PIT,DTW,1908,-6,2009,-6,45,201
20161201,TPA,DTW,0814,-6,1035,-31,127,983
20161201,DTW,GRB,2205,-7,2221,-9,55,287
20161201,DFW,SLC,1238,-6,1428,-6,143,989
20161201,SLC,DFW,0820,-5,1150,-19,120,989
20161201,MSY,JFK,1818,-2,2150,-26,131,1182
20161201,ATL,MCO,1053,-2,1212,-16,61,404
20161201,MCO,ATL,1322,-3,1435,-24,61,404
20161201,FLL,LGA,1350,15,1633,2,135,1076
20161201,ATL,GSO,1047,-4,1157,-6,47,306
20161201,GSO,ATL,1244,-1,1358,-18,57,306
20161201,LAX,PDX,1629,-1,1906,4,140,834
20161201,PDX,LAX,1948,5,2145,-25,95,834
20161201,CLT,DTW,0556,-4,0736,-14,76,500
20161201,DTW,ORD,1026,6,1030,-11,45,235
20161201,EWR,ATL,1414,-1,1641,-3,126,746
20161201,ATL,GSP,2129,-1,2233,2,37,153
20161201,ATL,BNA,1858,-2,1856,-13,40,214
20161201,HSV,ATL,0646,1,0834,-23,34,151
20161201,BWI,MSP,0927,52,1109,42,136,936
20161201,BDL,DTW,0902,-8,1100,-14,94,549
20161201,ATL,JFK,1035,0,1241,-8,89,760
20161201,ATL,VPS,1953,-2,2003,-7,46,250
20161201,VPS,ATL,0516,-4,0718,-13,43,250
20161201,ATL,VPS,2236,-2,2239,-11,44,250
20161201,VPS,ATL,0726,-4,0932,-14,43,250
20161201,DTW,RSW,1206,-2,1453,-7,146,1084
20161201,RSW,DTW,1548,-7,1832,-18,142,1084
20161201,DTW,BOS,1344,-3,1513,-26,76,632
20161201,ATL,CLE,1239,-1,1416,-8,73,554
20161201,CLE,ATL,1502,-3,1642,-16,85,554
20161201,ATL,CLE,2218,-2,2356,-15,75,554
20161201,CLE,ATL,0719,-11,0910,-11,94,554
20161201,BOS,LAX,0715,-4,1106,-4,362,2611
20161201,LAS,DTW,1212,-3,1857,-18,206,1749
20161201,MSP,GEG,2200,-2,2248,-32,150,1175
20161201,SLC,SJC,0822,-7,0928,-8,88,584
20161201,ATL,MEM,1756,-4,1812,-15,56,332
20161201,MEM,ATL,1900,-7,2102,-36,49,332
20161201,MKE,ATL,0657,-8,0944,-22,93,669
